"sema_id","int","ctrl","relax2","exp1","rumi2","reap1","dist2","sup1","PSS","NA."
"1785271",41,77,6,3,6,16,22,0,2,2.45454545454545
"1785271",82,82,4,18,60,12,69,19,2,2.45454545454545
"1785271",92,60,4,1,9,16,6,32,2,2.45454545454545
"1785271",7,14,7,10,16,16,86,16,2,2.45454545454545
"1785271",75,15,7,5,5,13,7,11,2,2.45454545454545
"1785271",4,10,2,7,3,6,11,8,2,2.45454545454545
"1785271",0,95,8,10,1,10,8,82,2,2.45454545454545
"1785271",6,78,3,4,7,8,6,7,2,2.45454545454545
"1785271",13,78,2,0,0,4,10,6,2,2.45454545454545
"1785271",78,78,89,4,3,7,8,13,2,2.45454545454545
"1785271",12,10,2,6,7,6,86,8,2,2.45454545454545
"1785271",27,79,5,11,12,8,83,8,2,2.45454545454545
"1785271",30,11,14,13,12,15,19,11,2,2.45454545454545
"1785271",39,9,11,11,24,9,55,9,2,2.45454545454545
"1785271",30,83,95,5,7,14,13,9,2,2.45454545454545
"1785271",69,11,9,10,9,13,14,12,2,2.45454545454545
"1785271",23,76,14,13,6,9,14,15,2,2.45454545454545
"1785271",1,88,9,14,16,12,11,13,2,2.45454545454545
"1785271",84,57,100,19,11,16,84,9,2,2.45454545454545
"1785271",81,61,12,8,14,14,17,12,2,2.45454545454545
"1785271",80,14,11,11,11,8,14,13,2,2.45454545454545
"1785271",86,23,87,81,14,16,78,21,2,2.45454545454545
"1785271",69,73,91,37,69,15,15,13,2,2.45454545454545
"1785271",82,14,12,14,68,6,15,84,2,2.45454545454545
"1785271",71,16,13,18,19,13,21,16,2,2.45454545454545
"1785271",26,23,16,14,11,14,13,23,2,2.45454545454545
"1785271",18,9,87,14,18,22,80,14,2,2.45454545454545
"1785271",24,92,15,17,19,13,20,20,2,2.45454545454545
"1785271",65,49,22,19,15,25,16,19,2,2.45454545454545
"1785271",66,27,7,23,14,24,18,19,2,2.45454545454545
"1785271",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"1785271",78,23,83,11,17,15,14,16,2,2.45454545454545
"1785271",76,18,14,16,70,68,79,12,2,2.45454545454545
"1785271",64,21,95,13,16,57,18,20,2,2.45454545454545
"1785271",66,12,12,11,10,19,13,12,2,2.45454545454545
"1785271",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"1785271",36,16,84,19,21,19,65,17,2,2.45454545454545
"1785271",68,22,85,15,12,22,16,16,2,2.45454545454545
"1785271",75,50,15,21,61,31,27,21,2,2.45454545454545
"1785271",31,80,16,17,37,13,16,13,2,2.45454545454545
"1785271",86,69,17,11,87,12,78,14,2,2.45454545454545
"1785271",9,71,8,14,21,12,6,14,2,2.45454545454545
"1785271",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"1785271",66,74,69,19,11,14,17,14,2,2.45454545454545
"1785271",48,49,28,33,67,26,29,20,2,2.45454545454545
"1785271",95,12,94,10,12,14,18,4,2,2.45454545454545
"1785271",25,19,13,16,16,14,82,13,2,2.45454545454545
"1785271",52,14,23,13,14,19,16,10,2,2.45454545454545
"1785271",50,20,18,17,20,16,20,15,2,2.45454545454545
"1785271",8,16,12,5,44,16,78,17,2,2.45454545454545
"1785271",26,19,12,16,70,16,15,17,2,2.45454545454545
"1785271",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"1785271",69,67,12,19,22,19,8,16,2,2.45454545454545
"1785271",NA,NA,NA,NA,NA,NA,NA,NA,2,2.45454545454545
"1785271",20,16,15,15,13,12,18,20,2,2.45454545454545
"1785271",73,77,96,71,17,17,29,24,2,2.45454545454545
"1785271",76,62,14,17,20,18,17,15,2,2.45454545454545
"1785271",38,67,9,12,16,76,19,21,2,2.45454545454545
"1785271",57,18,11,7,4,7,0,9,2,2.45454545454545
"1785271",26,82,11,15,13,22,22,19,2,2.45454545454545
"1832309",35,83,0,1,11,25,80,67,1.25,4.36363636363636
"1832309",15,80,0,0,9,17,82,80,1.25,4.36363636363636
"1832309",23,75,3,17,13,32,76,70,1.25,4.36363636363636
"1832309",70,45,0,65,1,34,21,41,1.25,4.36363636363636
"1832309",70,79,0,12,31,37,66,64,1.25,4.36363636363636
"1832309",73,75,3,24,15,28,71,69,1.25,4.36363636363636
"1832309",27,67,17,18,0,31,69,74,1.25,4.36363636363636
"1832309",70,57,4,17,20,62,69,78,1.25,4.36363636363636
"1832309",25,22,0,0,35,64,67,72,1.25,4.36363636363636
"1832309",26,23,0,35,22,30,68,28,1.25,4.36363636363636
"1832309",64,17,0,19,18,73,65,76,1.25,4.36363636363636
"1832309",27,75,3,34,14,67,75,72,1.25,4.36363636363636
"1832309",28,17,1,25,17,69,78,62,1.25,4.36363636363636
"1832309",30,11,15,16,21,26,91,20,1.25,4.36363636363636
"1832309",39,76,0,27,30,61,80,75,1.25,4.36363636363636
"1832309",30,3,1,39,67,76,78,27,1.25,4.36363636363636
"1832309",30,19,22,21,18,32,72,67,1.25,4.36363636363636
"1832309",61,19,0,38,29,72,90,76,1.25,4.36363636363636
"1832309",81,14,1,70,76,73,75,9,1.25,4.36363636363636
"1832309",52,19,6,25,71,24,79,82,1.25,4.36363636363636
"1832309",56,70,0,69,15,72,82,78,1.25,4.36363636363636
"1832309",30,15,1,17,27,90,89,81,1.25,4.36363636363636
"1832309",67,25,0,6,80,75,91,72,1.25,4.36363636363636
"1832309",63,11,0,25,18,9,81,86,1.25,4.36363636363636
"1832309",23,38,2,16,13,73,78,71,1.25,4.36363636363636
"1832309",29,70,0,26,16,23,77,70,1.25,4.36363636363636
"1832309",20,21,0,74,65,14,20,80,1.25,4.36363636363636
"1832309",31,19,3,25,31,89,70,78,1.25,4.36363636363636
"1832309",34,22,3,81,15,82,86,76,1.25,4.36363636363636
"1832309",NA,NA,NA,NA,NA,NA,NA,NA,1.25,4.36363636363636
"1832309",7,15,7,11,12,84,76,6,1.25,4.36363636363636
"1832309",32,16,3,67,27,75,80,24,1.25,4.36363636363636
"1832309",31,71,0,59,10,22,71,15,1.25,4.36363636363636
"1832309",72,13,3,23,25,21,24,22,1.25,4.36363636363636
"1832309",86,20,0,80,78,20,90,65,1.25,4.36363636363636
"1832309",25,9,3,32,30,73,76,40,1.25,4.36363636363636
"1832309",15,85,21,26,11,75,86,80,1.25,4.36363636363636
"1832309",63,15,31,61,73,83,24,65,1.25,4.36363636363636
"1832309",73,12,0,7,22,82,94,92,1.25,4.36363636363636
"1832309",67,18,12,75,69,75,88,18,1.25,4.36363636363636
"1832309",74,7,68,9,9,73,62,67,1.25,4.36363636363636
"1832309",27,70,22,68,31,73,72,85,1.25,4.36363636363636
"1832309",61,5,70,15,21,67,75,76,1.25,4.36363636363636
"1832309",56,3,11,19,24,72,83,24,1.25,4.36363636363636
"1832309",59,21,65,60,59,63,20,68,1.25,4.36363636363636
"1832309",81,13,26,82,75,75,22,70,1.25,4.36363636363636
"1832309",33,20,10,59,14,27,71,77,1.25,4.36363636363636
"1832309",81,7,0,86,15,10,3,7,1.25,4.36363636363636
"1832309",29,NA,NA,NA,NA,NA,NA,NA,1.25,4.36363636363636
"1832309",10,89,1,60,0,10,86,9,1.25,4.36363636363636
"1832309",35,21,16,25,18,13,72,76,1.25,4.36363636363636
"1832309",14,14,0,61,16,69,71,80,1.25,4.36363636363636
"1832309",42,2,10,60,54,10,72,34,1.25,4.36363636363636
"1832309",43,26,15,22,24,60,77,83,1.25,4.36363636363636
"1832309",69,39,12,67,16,72,71,82,1.25,4.36363636363636
"1832309",81,79,31,83,26,7,73,70,1.25,4.36363636363636
"1832309",70,9,1,73,14,72,72,77,1.25,4.36363636363636
"1888408",66,76,76,75,6,84,79,7,1.5,3.72727272727273
"1888408",37,71,78,50,70,76,74,86,1.5,3.72727272727273
"1888408",7,76,18,10,0,8,0,0,1.5,3.72727272727273
"1888408",72,68,26,27,20,48,25,79,1.5,3.72727272727273
"1888408",50,50,50,50,18,50,50,50,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",26,30,76,23,20,71,32,69,1.5,3.72727272727273
"1888408",NA,NA,NA,NA,NA,NA,NA,NA,1.5,3.72727272727273
"1888408",50,50,48,56,50,52,50,53,1.5,3.72727272727273
"1888408",50,50,51,50,50,50,50,50,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",50,87,90,85,79,80,73,91,1.5,3.72727272727273
"1888408",72,73,65,68,82,50,75,50,1.5,3.72727272727273
"1888408",83,76,81,78,84,79,77,75,1.5,3.72727272727273
"1888408",76,73,75,69,71,75,70,70,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",77,77,75,80,76,82,77,82,1.5,3.72727272727273
"1888408",NA,NA,NA,NA,NA,NA,NA,NA,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,66,50,1.5,3.72727272727273
"1888408",83,77,79,79,78,73,79,80,1.5,3.72727272727273
"1888408",64,72,82,52,50,72,72,50,1.5,3.72727272727273
"1888408",39,22,21,26,23,24,22,32,1.5,3.72727272727273
"1888408",NA,NA,NA,NA,NA,NA,NA,NA,1.5,3.72727272727273
"1888408",88,71,87,78,78,78,76,81,1.5,3.72727272727273
"1888408",69,71,71,78,73,79,76,77,1.5,3.72727272727273
"1888408",52,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",0,0,0,0,0,1,0,7,1.5,3.72727272727273
"1888408",0,0,0,0,0,0,0,0,1.5,3.72727272727273
"1888408",0,0,0,0,0,0,0,0,1.5,3.72727272727273
"1888408",78,80,80,73,82,74,76,72,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",76,77,71,74,80,66,74,77,1.5,3.72727272727273
"1888408",0,0,0,0,0,0,0,0,1.5,3.72727272727273
"1888408",0,0,0,0,0,0,0,0,1.5,3.72727272727273
"1888408",91,79,82,85,77,81,65,80,1.5,3.72727272727273
"1888408",1,0,0,0,0,11,1,5,1.5,3.72727272727273
"1888408",0,0,0,0,0,0,0,0,1.5,3.72727272727273
"1888408",0,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",0,50,50,50,50,50,48,50,1.5,3.72727272727273
"1888408",0,0,0,0,0,0,0,0,1.5,3.72727272727273
"1888408",31,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",0,0,0,1,2,0,0,3,1.5,3.72727272727273
"1888408",70,50,50,50,50,50,50,53,1.5,3.72727272727273
"1888408",50,52,52,50,50,52,50,47,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",0,50,50,50,50,54,50,50,1.5,3.72727272727273
"1888408",66,72,80,73,73,77,74,79,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",52,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",0,0,0,0,0,3,4,0,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",69,76,78,76,75,84,82,80,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",83,71,68,66,69,69,69,69,1.5,3.72727272727273
"1888408",50,50,50,50,50,50,50,50,1.5,3.72727272727273
"1888408",76,73,50,50,50,73,74,50,1.5,3.72727272727273
"1888408",65,66,70,73,75,73,75,84,1.5,3.72727272727273
"1888408",75,71,77,74,68,70,73,74,1.5,3.72727272727273
"1888408",77,81,85,87,72,92,86,89,1.5,3.72727272727273
"1888408",66,75,81,74,75,69,70,72,1.5,3.72727272727273
"1899502",20,30,0,40,0,30,60,0,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",0,100,0,0,0,0,10,0,1.25,1.27272727272727
"1899502",10,10,0,80,60,0,0,10,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",90,10,0,90,10,10,0,0,1.25,1.27272727272727
"1899502",80,30,1,100,0,9,0,0,1.25,1.27272727272727
"1899502",70,20,0,100,60,0,0,0,1.25,1.27272727272727
"1899502",60,40,0,100,75,0,0,0,1.25,1.27272727272727
"1899502",75,10,0,100,80,0,0,0,1.25,1.27272727272727
"1899502",30,10,0,100,30,0,80,0,1.25,1.27272727272727
"1899502",30,20,0,60,40,0,60,0,1.25,1.27272727272727
"1899502",40,20,0,20,60,10,60,0,1.25,1.27272727272727
"1899502",10,10,0,0,0,0,1,0,1.25,1.27272727272727
"1899502",0,0,0,0,0,0,100,0,1.25,1.27272727272727
"1899502",10,70,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",0,80,0,0,0,0,90,0,1.25,1.27272727272727
"1899502",0,70,0,0,0,0,70,0,1.25,1.27272727272727
"1899502",30,20,0,0,5,0,70,0,1.25,1.27272727272727
"1899502",15,25,0,0,0,0,80,0,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",10,20,0,10,0,0,75,0,1.25,1.27272727272727
"1899502",10,10,0,0,0,0,70,0,1.25,1.27272727272727
"1899502",0,10,0,0,0,0,100,0,1.25,1.27272727272727
"1899502",0,0,0,0,0,0,80,0,1.25,1.27272727272727
"1899502",0,80,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",0,90,0,0,0,0,80,0,1.25,1.27272727272727
"1899502",10,10,0,0,0,0,70,0,1.25,1.27272727272727
"1899502",20,60,0,40,0,0,0,0,1.25,1.27272727272727
"1899502",30,10,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",0,0,0,0,0,0,85,0,1.25,1.27272727272727
"1899502",70,20,0,0,0,0,60,70,1.25,1.27272727272727
"1899502",0,90,0,0,0,0,80,0,1.25,1.27272727272727
"1899502",10,90,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",50,20,0,60,0,0,60,50,1.25,1.27272727272727
"1899502",20,20,0,60,10,0,75,0,1.25,1.27272727272727
"1899502",70,25,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",10,10,0,0,0,0,65,0,1.25,1.27272727272727
"1899502",20,10,0,0,0,0,70,0,1.25,1.27272727272727
"1899502",70,20,0,70,0,0,0,0,1.25,1.27272727272727
"1899502",70,70,0,60,0,0,60,0,1.25,1.27272727272727
"1899502",90,20,0,70,50,0,0,0,1.25,1.27272727272727
"1899502",100,0,0,100,0,0,0,0,1.25,1.27272727272727
"1899502",80,30,0,80,90,0,70,0,1.25,1.27272727272727
"1899502",70,20,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",0,0,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",0,20,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",0,70,0,0,0,0,70,0,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",6,100,0,0,0,0,80,0,1.25,1.27272727272727
"1899502",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"1899502",0,0,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",0,10,0,0,0,0,0,0,1.25,1.27272727272727
"1899502",0,10,0,0,0,0,0,0,1.25,1.27272727272727
"1913815",17,76,67,55,25,61,68,38,1,3.54545454545455
"1913815",20,78,76,70,28,81,85,26,1,3.54545454545455
"1913815",8,75,72,61,24,70,73,33,1,3.54545454545455
"1913815",30,72,69,61,24,62,71,37,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",5,66,70,73,18,70,70,26,1,3.54545454545455
"1913815",25,81,77,74,24,84,71,20,1,3.54545454545455
"1913815",66,67,73,74,76,69,76,23,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",65,73,72,76,25,78,75,27,1,3.54545454545455
"1913815",31,72,74,75,23,72,73,32,1,3.54545454545455
"1913815",23,62,59,0,21,0,69,28,1,3.54545454545455
"1913815",64,69,71,76,21,72,75,25,1,3.54545454545455
"1913815",15,73,NA,65,NA,68,NA,NA,1,3.54545454545455
"1913815",23,71,72,72,28,75,70,26,1,3.54545454545455
"1913815",18,66,68,70,25,75,71,72,1,3.54545454545455
"1913815",22,74,71,71,17,74,71,31,1,3.54545454545455
"1913815",38,76,74,83,27,82,81,26,1,3.54545454545455
"1913815",15,69,77,75,22,71,71,27,1,3.54545454545455
"1913815",19,73,70,79,29,73,72,21,1,3.54545454545455
"1913815",20,71,72,74,21,76,66,25,1,3.54545454545455
"1913815",16,72,66,77,26,76,70,25,1,3.54545454545455
"1913815",21,78,74,70,16,74,74,72,1,3.54545454545455
"1913815",28,74,73,72,30,73,71,22,1,3.54545454545455
"1913815",24,69,76,79,25,77,70,24,1,3.54545454545455
"1913815",19,81,74,66,21,72,65,28,1,3.54545454545455
"1913815",26,67,61,74,29,77,74,21,1,3.54545454545455
"1913815",17,76,76,71,28,73,71,23,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",14,70,80,70,22,80,72,24,1,3.54545454545455
"1913815",26,75,73,74,78,74,77,23,1,3.54545454545455
"1913815",18,71,84,74,21,75,78,18,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",17,76,75,73,23,75,74,23,1,3.54545454545455
"1913815",21,73,80,74,19,70,74,25,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",24,71,69,74,28,82,70,26,1,3.54545454545455
"1913815",26,77,72,77,25,76,76,74,1,3.54545454545455
"1913815",24,NA,NA,NA,79,NA,78,82,1,3.54545454545455
"1913815",16,76,58,74,NA,33,NA,78,1,3.54545454545455
"1913815",28,76,74,77,22,73,70,72,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",20,72,71,77,23,77,67,23,1,3.54545454545455
"1913815",12,70,58,71,23,86,83,20,1,3.54545454545455
"1913815",25,67,73,81,30,71,71,29,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",23,75,77,74,24,78,79,16,1,3.54545454545455
"1913815",27,72,76,81,32,83,76,22,1,3.54545454545455
"1913815",25,80,76,76,21,79,77,25,1,3.54545454545455
"1913815",27,74,75,81,25,75,74,22,1,3.54545454545455
"1913815",17,78,82,81,21,81,88,28,1,3.54545454545455
"1913815",76,73,70,75,24,76,79,20,1,3.54545454545455
"1913815",NA,NA,NA,NA,NA,NA,NA,NA,1,3.54545454545455
"1913815",82,69,75,77,24,75,75,24,1,3.54545454545455
"1913815",77,77,79,81,29,76,75,27,1,3.54545454545455
"1913815",30,80,84,81,84,75,80,24,1,3.54545454545455
"1913815",81,76,77,72,30,78,78,26,1,3.54545454545455
"1913815",75,71,77,72,24,77,76,21,1,3.54545454545455
"1913815",20,71,76,74,16,76,76,23,1,3.54545454545455
"1913815",78,85,81,79,27,79,80,26,1,3.54545454545455
"2015699",55,0,0,50,60,82,0,0,1.25,1.27272727272727
"2015699",75,100,2,0,100,0,0,0,1.25,1.27272727272727
"2015699",60,0,70,100,100,100,0,0,1.25,1.27272727272727
"2015699",70,0,0,100,100,100,0,0,1.25,1.27272727272727
"2015699",79,100,0,50,100,100,0,0,1.25,1.27272727272727
"2015699",71,0,0,100,50,100,0,0,1.25,1.27272727272727
"2015699",61,100,0,100,100,100,0,0,1.25,1.27272727272727
"2015699",50,0,0,50,0,0,0,0,1.25,1.27272727272727
"2015699",50,0,0,0,0,100,0,0,1.25,1.27272727272727
"2015699",65,0,0,100,100,76,0,0,1.25,1.27272727272727
"2015699",50,0,0,100,0,0,0,0,1.25,1.27272727272727
"2015699",65,0,0,0,0,0,0,0,1.25,1.27272727272727
"2015699",50,0,0,0,0,0,0,0,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",50,50,0,0,0,100,0,0,1.25,1.27272727272727
"2015699",67,24,0,50,0,100,0,0,1.25,1.27272727272727
"2015699",70,0,0,0,0,0,0,0,1.25,1.27272727272727
"2015699",0,0,0,100,0,0,0,0,1.25,1.27272727272727
"2015699",60,0,50,100,0,100,50,0,1.25,1.27272727272727
"2015699",71,50,30,0,0,100,0,0,1.25,1.27272727272727
"2015699",60,0,0,0,50,100,0,50,1.25,1.27272727272727
"2015699",50,0,100,0,100,100,0,0,1.25,1.27272727272727
"2015699",58,0,73,100,100,100,0,0,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",60,0,0,6,2,0,0,0,1.25,1.27272727272727
"2015699",61,0,50,0,50,50,0,0,1.25,1.27272727272727
"2015699",62,0,0,50,0,0,0,0,1.25,1.27272727272727
"2015699",71,0,0,50,0,0,0,0,1.25,1.27272727272727
"2015699",70,0,100,100,0,0,0,0,1.25,1.27272727272727
"2015699",60,50,0,0,0,0,0,0,1.25,1.27272727272727
"2015699",60,0,71,100,0,0,0,0,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",71,0,100,100,0,0,0,0,1.25,1.27272727272727
"2015699",50,61,0,0,0,0,0,0,1.25,1.27272727272727
"2015699",61,50,100,0,0,0,0,0,1.25,1.27272727272727
"2015699",60,0,100,0,51,50,0,0,1.25,1.27272727272727
"2015699",60,50,71,0,0,81,60,100,1.25,1.27272727272727
"2015699",50,0,50,100,0,0,50,0,1.25,1.27272727272727
"2015699",62,0,100,50,0,0,0,3,1.25,1.27272727272727
"2015699",70,50,50,0,0,0,80,0,1.25,1.27272727272727
"2015699",50,53,0,0,0,0,0,0,1.25,1.27272727272727
"2015699",81,0,100,0,1,0,0,0,1.25,1.27272727272727
"2015699",50,0,50,0,0,100,0,100,1.25,1.27272727272727
"2015699",80,0,100,0,100,100,0,100,1.25,1.27272727272727
"2015699",100,0,100,100,100,100,0,0,1.25,1.27272727272727
"2015699",70,0,100,0,0,100,0,0,1.25,1.27272727272727
"2015699",81,50,82,0,72,70,0,0,1.25,1.27272727272727
"2015699",81,0,100,50,50,100,0,0,1.25,1.27272727272727
"2015699",80,50,100,50,100,0,0,50,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",80,0,50,100,50,100,0,0,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",71,0,0,100,50,0,0,0,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",NA,NA,NA,NA,NA,NA,NA,NA,1.25,1.27272727272727
"2015699",100,80,50,100,100,100,0,51,1.25,1.27272727272727
"2017873",69,28,0,59,29,60,69,49,2.25,5.36363636363636
"2017873",71,33,10,1,11,13,20,11,2.25,5.36363636363636
"2017873",40,65,80,23,64,33,15,18,2.25,5.36363636363636
"2017873",58,40,25,23,27,21,25,26,2.25,5.36363636363636
"2017873",42,35,37,39,36,38,36,34,2.25,5.36363636363636
"2017873",34,21,10,11,22,27,19,19,2.25,5.36363636363636
"2017873",26,19,56,63,70,61,66,66,2.25,5.36363636363636
"2017873",100,0,15,100,86,100,100,86,2.25,5.36363636363636
"2017873",28,26,21,21,22,20,14,17,2.25,5.36363636363636
"2017873",46,50,50,50,50,50,50,52,2.25,5.36363636363636
"2017873",NA,NA,NA,NA,NA,NA,NA,NA,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",25,26,32,28,26,27,29,31,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",54,28,21,16,6,27,14,10,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,27,17,26,29,19,24,20,2.25,5.36363636363636
"2017873",NA,NA,NA,NA,NA,NA,NA,NA,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,53,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",NA,NA,NA,NA,NA,NA,NA,NA,2.25,5.36363636363636
"2017873",NA,NA,NA,NA,NA,NA,NA,NA,2.25,5.36363636363636
"2017873",50,52,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",48,50,50,50,50,50,50,48,2.25,5.36363636363636
"2017873",49,50,50,46,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",49,50,47,50,50,50,50,52,2.25,5.36363636363636
"2017873",50,70,23,19,31,19,67,25,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",NA,NA,NA,NA,NA,NA,NA,NA,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",99,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,66,59,61,26,57,58,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,50,50,2.25,5.36363636363636
"2017873",50,50,50,50,50,50,49,50,2.25,5.36363636363636
"2017873",50,50,50,50,49,50,50,50,2.25,5.36363636363636
"2017873",NA,NA,NA,NA,NA,NA,NA,NA,2.25,5.36363636363636
