3250	0	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	14.6013888888889	30	38	33	0	0	0	-999	85	6	7228.63333333333	269	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	56210	4	2453	4	2186	25	1524	2	1528	21	1770	87	4217	17	2205	62	1773	36	6151	42	4935	55	7104	31	2286	46	2619	71	2306	100	1237	78	1189	83	2893	61	4135	-999	-999	92	1911	79	1788	16.3347222222222	31	38	33	0	20	0	26	104	6	7332.63333333333	373	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	61497	-4	2817	4	1888	72	2389	3	1497	30	2563	80	3230	20	1448	27	2511	28	3078	22	3497	82	1835	79	1897	28	3013	41	2979	86	3984	53	5590	82	7083	67	4439	-999	-999	93	2229	81	3530	10.1180555555556	32	38	33	0	20	0	27	-999	7	8399.63333333333	0	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	55178	0	3894	4	3210	62	2114	3	2082	25	3403	95	2711	9	3581	20	1930	64	2935	58	3549	73	1930	86	1943	34	2464	40	1912	76	2230	74	3301	46	2571	39	4307	-999	-999	80	2065	89	3046	11.9180555555556	33	38	33	0	20	0	28	108	7	8507.63333333333	108	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	55001	0	6268	4	2243	27	1275	3	1669	30	1597	84	2882	9	1192	23	5471	64	4164	57	4398	74	1378	67	1494	38	1612	35	1245	64	1617	67	4658	44	6806	21	2065	-999	-999	68	1324	81	1643	13.6847222222222	34	38	33	0	20	0	29	106	7	8613.63333333333	214	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	57897	-6	4935	4	5376	76	1991	3	1476	11	2856	97	2394	13	1931	9	1977	42	2998	42	4602	71	2318	66	2353	35	2853	40	2250	31	1738	30	5353	80	2096	82	3315	-999	-999	25	2402	75	2683	15.3513888888889	35	38	33	0	20	0	30	100	7	8713.63333333333	314	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	152490	-2	9187	4	2651	31	14029	2	57184	19	3011	83	2874	28	1601	20	1437	40	1908	31	9328	72	1722	76	2874	34	6953	33	5356	69	1664	71	2054	76	3137	78	18203	-999	-999	25	2230	59	5087	16.7847222222222	36	38	33	0	20	0	31	86.0000000000002	7	8799.63333333333	400	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	112621	-3	6286	4	3510	22	3866	3	2738	36	7043	100	6498	14	10569	12	2372	41	5749	42	5245	73	6152	60	3157	47	4368	39	4951	61	2338	5	8038	26	11494	59	10554	-999	-999	31	5527	65	2166	10.1180555555556	37	38	33	0	20	0	32	-999	8	9839.63333333333	0	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
3250	1	56567	3	2166	4	2780	30	1436	3	1100	71	2708	67	2087	19	2390	28	1191	32	6515	55	6365	71	2037	71	1335	67	2684	64	2838	79	2068	64	3282	59	2791	66	7261	-999	-999	60	1752	79	1781	11.4347222222222	38	38	33	0	20	0	33	79	8	9918.63333333333	79	19	2	2	2	2	3	4	3.83333333333333	1.875	2.625	1	4	1.5	3	4	2.5	2.72727272727273	1.9	4.45454545454545	4.90909090909091	3.2	2.76470588235294
295566	1	85286	2	7008	4	7215	60	6877	1	3463	0	3234	51	6990	0	2889	0	2383	57	2902	27	2676	100	3359	100	5150	24	3047	30	3806	0	2451	0	2278	0	2191	0	4501	70	8057	-999	-999	30	4809	16.1616666666667	1	57	40	0	20	0	1	-999	1	0	0	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	128862	0	16630	4	7431	5	13802	1	7744	27	6230	65	3937	0	5091	0	3464	56	2685	58	3030	54	5809	63	6994	0	17927	0	2634	0	3119	0	2276	0	3955	0	2684	100	5136	-999	-999	49	8284	17.345	2	57	40	0	20	0	2	71	1	71	71	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	120390	5	13426	1	9707	9	7900	2	8570	0	3332	27	9212	0	7841	0	2710	26	7988	27	5672	25	7383	25	4501	0	3698	0	4676	0	2026	0	3275	0	3073	0	4043	-999	-999	0	3768	70	7589	19.045	3	57	40	0	20	0	3	102	1	173	173	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	82667	0	5243	4	2972	42	1462	3	3460	40	1737	36	1453	0	2123	0	2377	0	3845	0	1881	0	4308	0	7995	0	12551	52	4287	65	6162	61	6583	0	2134	0	2972	-999	-999	41	5188	37	3934	20.4616666666667	4	57	40	0	20	0	4	84.9999999999999	1	258	258	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	101447	7	9838	1	8482	71	6433	2	8815	0	2552	50	4574	0	2515	0	2368	63	2729	74	3883	43	4188	73	2889	0	2509	0	3440	61	4311	0	4158	0	1965	0	3168	-999	-999	29	16804	51	5826	9.12833333333333	5	57	40	0	20	0	5	-999	2	1018	0	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
295566	1	84550	7	3901	4	10646	7	6604	3	2909	0	3107	90	5172	0	1948	0	1916	0	2335	0	2962	20	5601	8	8465	0	3279	0	2456	86	3303	84	6443	0	2194	0	2690	-999	-999	0	4271	79	4348	11.2230555555556	6	57	40	0	20	0	6	125.683333333333	2	1143.68333333333	125.683333333333	27	1	2	5	3	3.16666666666667	2.5	4	2.125	2	1.25	1.75	3.25	3.66666666666667	3.25	.5	2.04545454545455	2.3	5.81818181818182	3	1.1	2.23529411764706
